cmdCode,cmdDescE,proximity
300670,Pharmaceutical goods; Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,0.06666666666666667
271311,"Petroleum coke; (not calcined), obtained from bituminous minerals",0.06666666666666667
851660,"Ovens, cookers, cooking plates, boiling rings, grillers and roasters; of a kind used for domestic purposes (excluding microwaves)",0.06666666666666667
630630,"Sails; for boats, sailboards or landcraft",0.06666666666666667
830621,Statuettes and other ornaments; of base metal plated with precious metal,0.06666666666666667
252220,Slaked lime; excluding calcium oxide and hydroxide of heading no. 2825,0.06666666666666667
481200,"Paper pulp; filter blocks, slabs and plates of paper pulp",0.06666666666666667
121229,"Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",0.06666666666666667
391723,"Plastics; tubes, pipes and hoses thereof, rigid, of polymers of vinyl chloride",0.06666666666666667
401390,"Rubber; inner tubes, n.e.c. in heading no. 4013",0.06666666666666667
720410,Ferrous waste and scrap; of cast iron,0.06451612903225806
120999,"Seeds; n.e.c. in heading 1209, of a kind used for sowing",0.06451612903225806
200989,"Juice; of any single fruit or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",0.06451612903225806
330720,"Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants",0.06451612903225806
210130,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",0.0625
870850,"Vehicle parts; drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",0.0625
846693,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; n.e.c. in heading no. 8466,0.0625
100640,"Cereals; rice, broken",0.0625
870421,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a gvw not exceeding 5 tonnes), n.e.c. in item no 8704.1",0.0625
870830,"Vehicle parts; brakes, servo-brakes and parts thereof",0.0625
846410,"Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",0.0625
321100,Driers; prepared,0.0625
720711,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (including square) cross-section, width less than twice thickness",0.0625
480255,"Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in rolls",0.0625
551599,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",0.0625
551349,"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",0.0625
845690,Machine tools; for working any material by removal of material; operated by other processes n.e.c. in heading 8456,0.0625
732190,"Domestic appliances; non-electric, parts thereof, of iron or steel",0.0625
271099,"Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)",0.0625
391910,"Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, in rolls of a width not exceeding 20cm",0.0625
520543,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.0625
830160,"Locks; parts of padlocks, locks, clasps and frames with clasps incorporating locks, of base metal",0.0625
340319,"Lubricating preparations; (other than for the treatment of textile and similar materials), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals",0.0625
845929,"Machine-tools; for drilling by removing metal, other than numerically controlled",0.0625
610190,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.c. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",0.0625
845969,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled",0.0625
731829,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2",0.0625
540773,"Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours",0.0625
551319,"Fabrics, woven; containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",0.0625
846190,"Machine-tools; planing machines, and other machine-tools n.e.c. in heading no. 8461; working by removing metal, sinistered metal carbides or cerments.",0.0625
741539,Copper; articles n.e.c. in heading no. 7415,0.0625
722880,"Steel, alloy or non-alloy; hollow drill bars and rods",0.0625
200490,"Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen",0.0625
441113,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm",0.0625
920190,Musical instruments; harpsichords and other keyboard stringed instruments n.e.c. in heading no. 9201,0.0625
480257,"Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, n.e.c. in item no. 4802.55 or 4802.56",0.0625
902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,0.0625
880100,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft.",0.0625
310229,"Fertilizers, mineral or chemical; nitrogenous, other than ammonium sulphate",0.0625
902830,"Meters; electricity supply or production meters, including calibrating meters thereof",0.0625
871190,"Motorcycles (including mopeds) and cycles; n.e.c. in heading no. 8711, fitted with auxiliary motor, with or without side-cars; side-cars",0.0625
401212,Retreaded tyres; of a kind used on motor buses or lorries,0.0625
580890,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",0.0625
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",0.0625
840510,"Generators; producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers",0.0625
841869,Refrigerating or freezing equipment; n.e.c. in heading no. 8418,0.0625
410190,"Hides and skins; other than whole, but including butts, bends and bellies, of bovine (including. buffalo) and equine animals, fresh, salted or preserved, but not tanned, parchment dressed or further prepared, whether or not dehaired or split",0.0625
930630,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306,0.0625
490210,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week",0.0625
390910,"Amino-resins; urea and thiourea resins, in primary forms",0.0625
761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",0.0625
701940,Glass fibres; woven fabrics of rovings,0.0625
611691,"Gloves, mittens and mitts; of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",0.0625
400942,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings",0.0625
350520,"Glues; based on starches, or on dextrins or other modified starches",0.0625
903010,Instruments and apparatus; for measuring or detecting ionising radiations,0.0625
845819,"Lathes; for removing metal, horizontal, other than numerically controlled",0.0625
820820,"Tools; knives and cutting blades, for wood working machines or mechanical appliances",0.0625
841690,"Furnaces; parts of furnace burners, for liquid fuel, pulverized solid fuel or gas, mechanical stokers, grates, ash dischargers and the like",0.0625
681181,"Cellulose fibre-cement; articles or the like; corrugated sheets, not containing asbestos",0.0625
847790,"Machinery; parts of the machines of heading no. 8477, n.e.c. in item no. 8477.90",0.0625
852321,"Magnetic media; cards incorporating a magnetic stripe, whether or not recorded, excluding products of Chapter 37",0.0625
841840,"Freezers; of the upright type, not exceeding 900l capacity",0.0625
